Timestamp,Time,Source,Destination,Discovery,Packet_length,Payload_length,Sequence_number,Mac,Manufacturer,Src_device,Dst_device,Burst
1621903724,2021-05-25 05:48:44,0x0000cbf8,0x00000000,0x00000001,53,16,50,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,1
1621903724,2021-05-25 05:48:44,0x00000000,0x0000cbf8,0x00000001,45,8,231,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,1
1621903724,2021-05-25 05:48:44,0x00000000,0x0000cbf8,0x00000000,50,13,233,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,1
1621903724,2021-05-25 05:48:44,0x0000cbf8,0x00000000,0x00000000,45,8,51,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,1
1621903764,2021-05-25 05:49:24,0x00003d35,0x00000000,0x00000001,69,32,70,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,2
1621903764,2021-05-25 05:49:24,0x00000000,0x00003d35,0x00000001,45,8,237,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,2
1621903765,2021-05-25 05:49:25,0x00003d35,0x00000000,0x00000001,65,28,72,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,2
1621903765,2021-05-25 05:49:25,0x00000000,0x00003d35,0x00000001,45,8,238,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,2
1621903766,2021-05-25 05:49:26,0x00003d35,0x00000000,0x00000001,65,28,74,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,2
1621903766,2021-05-25 05:49:26,0x00000000,0x00003d35,0x00000001,45,8,239,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,2
1621903767,2021-05-25 05:49:27,0x00003d35,0x00000000,0x00000001,65,28,76,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,2
1621903767,2021-05-25 05:49:27,0x00000000,0x00003d35,0x00000001,45,8,241,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,2
1621903777,2021-05-25 05:49:37,0x00003d35,0x00000000,0x00000001,54,17,78,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,3
1621903777,2021-05-25 05:49:37,0x00000000,0x00003d35,0x00000001,45,8,242,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,3
1621903779,2021-05-25 05:49:39,0x0000f6cd,0x00000000,0x00000001,52,15,183,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,4
1621903779,2021-05-25 05:49:39,0x00000000,0x0000f6cd,0x00000000,50,13,244,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,4
1621903779,2021-05-25 05:49:39,0x0000f6cd,0x00000000,0x00000001,45,8,185,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,4
1621903814,2021-05-25 05:50:14,0x00005465,0x00000000,0x00000000,57,20,122,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,5
1621903814,2021-05-25 05:50:14,0x00000000,0x00005465,0x00000000,49,8,249,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,5
1621903814,2021-05-25 05:50:14,0x00000000,0x00005465,0x00000000,53,12,251,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,5
1621903814,2021-05-25 05:50:14,0x00005465,0x00000000,0x00000000,45,8,124,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,5
1621903820,2021-05-25 05:50:20,0x00003d35,0x00000000,0x00000001,53,16,80,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,6
1621903820,2021-05-25 05:50:20,0x00000000,0x00003d35,0x00000001,45,8,252,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,6
1621903871,2021-05-25 05:51:11,0x00004360,0x00000000,0x00000001,48,11,0,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,7
1621903872,2021-05-25 05:51:12,0x00000000,0x00004360,0x00000001,45,8,1,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,7
1621903872,2021-05-25 05:51:12,0x00000000,0x00004360,0x00000000,51,14,3,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,7
1621903872,2021-05-25 05:51:12,0x00004360,0x00000000,0x00000000,45,8,1,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,7
1621903918,2021-05-25 05:51:58,0x00007181,0x00000000,0x00000001,52,15,224,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,8
1621903918,2021-05-25 05:51:58,0x00000000,0x00007181,0x00000001,45,8,8,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,8
1621903921,2021-05-25 05:52:01,0x0000ebb8,0x00000000,0x00000001,52,15,176,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,9
1621903921,2021-05-25 05:52:01,0x00000000,0x0000ebb8,0x00000001,45,8,9,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,9
1621903973,2021-05-25 05:52:53,0x00008dc0,0x00000000,0x00000001,52,15,152,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,10
1621903974,2021-05-25 05:52:54,0x00000000,0x00008dc0,0x00000001,49,8,15,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,10
1621904026,2021-05-25 05:53:46,0x0000cbf8,0x00000000,0x00000001,53,16,53,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,11
1621904027,2021-05-25 05:53:47,0x00000000,0x0000cbf8,0x00000001,45,8,20,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,11
1621904027,2021-05-25 05:53:47,0x00000000,0x0000cbf8,0x00000000,50,13,22,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,11
1621904027,2021-05-25 05:53:47,0x0000cbf8,0x00000000,0x00000000,45,8,54,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,11
1621904057,2021-05-25 05:54:17,0x0000ebb8,0x00000000,0x00000001,53,16,187,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,12
1621904057,2021-05-25 05:54:17,0x00000000,0x0000ebb8,0x00000001,45,8,25,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,12
1621904079,2021-05-25 05:54:39,0x0000f6cd,0x00000000,0x00000001,52,15,207,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,13
1621904079,2021-05-25 05:54:39,0x00000000,0x0000f6cd,0x00000000,50,13,28,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,13
1621904079,2021-05-25 05:54:39,0x0000f6cd,0x00000000,0x00000001,45,8,209,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,13
1621904115,2021-05-25 05:55:15,0x00005465,0x00000000,0x00000000,57,20,144,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,14
1621904115,2021-05-25 05:55:15,0x00000000,0x00005465,0x00000000,49,8,32,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,14
1621904115,2021-05-25 05:55:15,0x00000000,0x00005465,0x00000000,53,12,34,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,14
1621904115,2021-05-25 05:55:15,0x00005465,0x00000000,0x00000000,45,8,146,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,14
1621904120,2021-05-25 05:55:20,0x00003d35,0x00000000,0x00000001,53,16,82,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,15
1621904120,2021-05-25 05:55:20,0x00000000,0x00003d35,0x00000001,45,8,36,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,15
1621904218,2021-05-25 05:56:58,0x00007181,0x00000000,0x00000001,52,15,226,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,16
1621904218,2021-05-25 05:56:58,0x00000000,0x00007181,0x00000001,45,8,45,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,16
1621904218,2021-05-25 05:56:58,0x00005465,0x00000000,0x00000001,52,15,155,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,16
1621904218,2021-05-25 05:56:58,0x00000000,0x00005465,0x00000001,49,8,46,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,16
1621904218,2021-05-25 05:56:58,0x00000000,0x00005465,0x00000000,54,13,48,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,16
1621904218,2021-05-25 05:56:58,0x00005465,0x00000000,0x00000000,45,8,157,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,16
1621904221,2021-05-25 05:57:01,0x00008dc0,0x00000000,0x00000001,52,15,154,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,17
1621904221,2021-05-25 05:57:01,0x00000000,0x00008dc0,0x00000001,49,8,49,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,17
1621904222,2021-05-25 05:57:02,0x0000ebb8,0x00000000,0x00000001,52,15,200,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,17
1621904222,2021-05-25 05:57:02,0x00000000,0x0000ebb8,0x00000001,45,8,50,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,17
1621904329,2021-05-25 05:58:49,0x0000cbf8,0x00000000,0x00000001,53,16,56,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,18
1621904329,2021-05-25 05:58:49,0x00000000,0x0000cbf8,0x00000001,45,8,60,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,18
1621904329,2021-05-25 05:58:49,0x00000000,0x0000cbf8,0x00000000,50,13,62,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,18
1621904329,2021-05-25 05:58:49,0x0000cbf8,0x00000000,0x00000000,45,8,57,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,18
1621904379,2021-05-25 05:59:39,0x0000f6cd,0x00000000,0x00000001,52,15,230,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,19
1621904379,2021-05-25 05:59:39,0x00000000,0x0000f6cd,0x00000000,50,13,67,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,19
1621904379,2021-05-25 05:59:39,0x0000f6cd,0x00000000,0x00000001,45,8,232,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,19
1621904398,2021-05-25 05:59:58,0x00003d35,0x00000000,0x00000001,69,32,84,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,20
1621904398,2021-05-25 05:59:58,0x00000000,0x00003d35,0x00000001,45,8,70,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,20
1621904399,2021-05-25 05:59:59,0x00003d35,0x00000000,0x00000001,65,28,86,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,20
1621904399,2021-05-25 05:59:59,0x00000000,0x00003d35,0x00000001,45,8,71,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,20
1621904400,2021-05-25 06:00:00,0x00003d35,0x00000000,0x00000001,65,28,88,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,20
1621904400,2021-05-25 06:00:00,0x00000000,0x00003d35,0x00000001,45,8,72,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,20
1621904401,2021-05-25 06:00:01,0x00003d35,0x00000000,0x00000001,65,28,90,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,20
1621904401,2021-05-25 06:00:01,0x00000000,0x00003d35,0x00000001,45,8,73,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,20
1621904402,2021-05-25 06:00:02,0x00003d35,0x00000000,0x00000001,65,28,92,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,20
1621904402,2021-05-25 06:00:02,0x00000000,0x00003d35,0x00000001,45,8,74,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,20
1621904412,2021-05-25 06:00:12,0x00003d35,0x00000000,0x00000001,54,17,94,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,21
1621904412,2021-05-25 06:00:12,0x00000000,0x00003d35,0x00000001,45,8,76,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,21
1621904415,2021-05-25 06:00:15,0x00005465,0x00000000,0x00000000,57,20,171,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,22
1621904415,2021-05-25 06:00:15,0x00000000,0x00005465,0x00000000,49,8,77,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,22
1621904415,2021-05-25 06:00:15,0x00000000,0x00005465,0x00000000,53,12,79,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,22
1621904415,2021-05-25 06:00:15,0x00005465,0x00000000,0x00000000,45,8,173,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,22
1621904420,2021-05-25 06:00:20,0x00003d35,0x00000000,0x00000001,53,16,96,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,23
1621904421,2021-05-25 06:00:21,0x00000000,0x00003d35,0x00000001,45,8,80,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,23
1621904518,2021-05-25 06:01:58,0x00007181,0x00000000,0x00000001,52,15,228,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,24
1621904518,2021-05-25 06:01:58,0x00000000,0x00007181,0x00000001,45,8,90,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,24
1621904523,2021-05-25 06:02:03,0x0000ebb8,0x00000000,0x00000001,52,15,223,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,25
1621904523,2021-05-25 06:02:03,0x00000000,0x0000ebb8,0x00000001,45,8,91,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,25
1621904591,2021-05-25 06:03:11,0x00004360,0x00000000,0x00000001,53,16,3,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,26
1621904591,2021-05-25 06:03:11,0x00004360,0x00000000,0x00000001,55,18,5,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,26
1621904592,2021-05-25 06:03:12,0x00000000,0x00004360,0x00000001,45,8,98,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,26
1621904592,2021-05-25 06:03:12,0x00000000,0x00004360,0x00000001,50,13,100,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,26
1621904592,2021-05-25 06:03:12,0x00000000,0x00004360,0x00000001,45,8,101,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,26
1621904592,2021-05-25 06:03:12,0x00004360,0x00000000,0x00000001,53,16,7,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,26
1621904592,2021-05-25 06:03:12,0x00004360,0x00000000,0x00000001,45,8,8,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,26
1621904592,2021-05-25 06:03:12,0x00000000,0x00004360,0x00000001,45,8,102,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,26
1621904594,2021-05-25 06:03:14,0x00004360,0x00000000,0x00000001,52,15,10,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,27
1621904595,2021-05-25 06:03:15,0x00000000,0x00004360,0x00000001,45,8,103,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,27
1621904595,2021-05-25 06:03:15,0x00004360,0x00000000,0x00000001,53,16,12,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,27
1621904596,2021-05-25 06:03:16,0x00000000,0x00004360,0x00000001,45,8,104,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,27
1621904632,2021-05-25 06:03:52,0x0000cbf8,0x00000000,0x00000001,53,16,59,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,28
1621904632,2021-05-25 06:03:52,0x00000000,0x0000cbf8,0x00000001,45,8,108,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,28
1621904632,2021-05-25 06:03:52,0x00000000,0x0000cbf8,0x00000000,50,13,110,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,28
1621904632,2021-05-25 06:03:52,0x0000cbf8,0x00000000,0x00000000,45,8,60,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,28
1621904659,2021-05-25 06:04:19,0x0000ebb8,0x00000000,0x00000001,53,16,234,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,29
1621904659,2021-05-25 06:04:19,0x00000000,0x0000ebb8,0x00000001,45,8,113,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,29
1621904679,2021-05-25 06:04:39,0x0000f6cd,0x00000000,0x00000001,52,15,253,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,30
1621904680,2021-05-25 06:04:40,0x00000000,0x0000f6cd,0x00000000,50,13,116,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,30
1621904680,2021-05-25 06:04:40,0x0000f6cd,0x00000000,0x00000001,45,8,255,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,30
1621904715,2021-05-25 06:05:15,0x00005465,0x00000000,0x00000000,57,20,194,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,31
1621904715,2021-05-25 06:05:15,0x00000000,0x00005465,0x00000000,49,8,120,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,31
1621904715,2021-05-25 06:05:15,0x00000000,0x00005465,0x00000000,53,12,122,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,31
1621904715,2021-05-25 06:05:15,0x00005465,0x00000000,0x00000000,45,8,196,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,31
1621904721,2021-05-25 06:05:21,0x00003d35,0x00000000,0x00000001,53,16,98,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,32
1621904721,2021-05-25 06:05:21,0x00000000,0x00003d35,0x00000001,45,8,124,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,32
1621904819,2021-05-25 06:06:59,0x00005465,0x00000000,0x00000001,52,15,204,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,33
1621904819,2021-05-25 06:06:59,0x00000000,0x00005465,0x00000001,49,8,133,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,33
1621904819,2021-05-25 06:06:59,0x00000000,0x00005465,0x00000000,54,13,135,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,33
1621904819,2021-05-25 06:06:59,0x00005465,0x00000000,0x00000000,45,8,206,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,33
1621904820,2021-05-25 06:07:00,0x00007181,0x00000000,0x00000001,52,15,230,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,33
1621904820,2021-05-25 06:07:00,0x00000000,0x00007181,0x00000001,45,8,136,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,33
1621904824,2021-05-25 06:07:04,0x0000ebb8,0x00000000,0x00000001,52,15,248,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,34
1621904824,2021-05-25 06:07:04,0x00000000,0x0000ebb8,0x00000001,45,8,138,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,34
1621904825,2021-05-25 06:07:05,0x00008dc0,0x00000000,0x00000001,52,15,156,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,34
1621904826,2021-05-25 06:07:06,0x00000000,0x00008dc0,0x00000001,49,8,139,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,34
1621904935,2021-05-25 06:08:55,0x0000cbf8,0x00000000,0x00000001,53,16,62,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,35
1621904935,2021-05-25 06:08:55,0x00000000,0x0000cbf8,0x00000001,45,8,149,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,35
1621904935,2021-05-25 06:08:55,0x00000000,0x0000cbf8,0x00000000,50,13,151,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,35
1621904935,2021-05-25 06:08:55,0x0000cbf8,0x00000000,0x00000000,45,8,63,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,35
1621904979,2021-05-25 06:09:39,0x0000f6cd,0x00000000,0x00000001,52,15,21,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,36
1621904980,2021-05-25 06:09:40,0x00000000,0x0000f6cd,0x00000000,50,13,156,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,36
1621904980,2021-05-25 06:09:40,0x0000f6cd,0x00000000,0x00000001,45,8,23,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,36
1621905016,2021-05-25 06:10:16,0x00005465,0x00000000,0x00000000,57,20,221,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,37
1621905016,2021-05-25 06:10:16,0x00000000,0x00005465,0x00000000,49,8,160,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,37
1621905016,2021-05-25 06:10:16,0x00000000,0x00005465,0x00000000,53,12,162,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,37
1621905016,2021-05-25 06:10:16,0x00005465,0x00000000,0x00000000,45,8,223,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,37
1621905021,2021-05-25 06:10:21,0x00003d35,0x00000000,0x00000001,53,16,100,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,38
1621905021,2021-05-25 06:10:21,0x00000000,0x00003d35,0x00000001,45,8,164,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,38
1621905121,2021-05-25 06:12:01,0x00007181,0x00000000,0x00000001,52,15,232,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,39
1621905121,2021-05-25 06:12:01,0x00000000,0x00007181,0x00000001,45,8,173,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,39
1621905125,2021-05-25 06:12:05,0x0000ebb8,0x00000000,0x00000001,52,15,14,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,40
1621905125,2021-05-25 06:12:05,0x00000000,0x0000ebb8,0x00000001,45,8,174,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,40
1621905237,2021-05-25 06:13:57,0x0000cbf8,0x00000000,0x00000001,53,16,65,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,41
1621905238,2021-05-25 06:13:58,0x00000000,0x0000cbf8,0x00000001,45,8,184,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,41
1621905238,2021-05-25 06:13:58,0x00000000,0x0000cbf8,0x00000000,50,13,186,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,41
1621905238,2021-05-25 06:13:58,0x0000cbf8,0x00000000,0x00000000,45,8,66,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,41
1621905261,2021-05-25 06:14:21,0x0000ebb8,0x00000000,0x00000001,53,16,26,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,42
1621905261,2021-05-25 06:14:21,0x00000000,0x0000ebb8,0x00000001,45,8,188,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,42
1621905279,2021-05-25 06:14:39,0x0000f6cd,0x00000000,0x00000001,52,15,43,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,43
1621905279,2021-05-25 06:14:39,0x00000000,0x0000f6cd,0x00000000,50,13,192,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,43
1621905279,2021-05-25 06:14:39,0x0000f6cd,0x00000000,0x00000001,45,8,46,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,43
1621905300,2021-05-25 06:15:00,0x0000f800,0x00000000,0x00000001,53,16,163,00:0d:6f:00:12:b0:7e:2a,Ember Corporation,ZED,ZC,44
1621905300,2021-05-25 06:15:00,0x00000000,0x0000f800,0x00000001,49,8,195,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,44
1621905300,2021-05-25 06:15:00,0x00000000,0x0000f800,0x00000000,54,13,197,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,44
1621905301,2021-05-25 06:15:01,0x0000f800,0x00000000,0x00000000,45,8,164,00:0d:6f:00:12:b0:7e:2a,Ember Corporation,ZED,ZC,44
1621905312,2021-05-25 06:15:12,0x0000f800,0x00000000,0x00000001,48,11,166,00:0d:6f:00:12:b0:7e:2a,Ember Corporation,ZED,ZC,45
1621905312,2021-05-25 06:15:12,0x00000000,0x0000f800,0x00000001,49,8,199,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,45
1621905312,2021-05-25 06:15:12,0x00000000,0x0000f800,0x00000000,55,14,201,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,45
1621905313,2021-05-25 06:15:13,0x0000f800,0x00000000,0x00000000,45,8,167,00:0d:6f:00:12:b0:7e:2a,Ember Corporation,ZED,ZC,45
1621905316,2021-05-25 06:15:16,0x00005465,0x00000000,0x00000000,57,20,243,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,46
1621905316,2021-05-25 06:15:16,0x00000000,0x00005465,0x00000000,49,8,202,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,46
1621905316,2021-05-25 06:15:16,0x00000000,0x00005465,0x00000000,53,12,204,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,46
1621905316,2021-05-25 06:15:16,0x00005465,0x00000000,0x00000000,45,8,245,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,46
1621905321,2021-05-25 06:15:21,0x00003d35,0x00000000,0x00000001,53,16,102,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,47
1621905322,2021-05-25 06:15:22,0x00000000,0x00003d35,0x00000001,45,8,205,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,47
